iter,attempt,entry_params,exit_params,trades,final_equity,total_return_%,max_drawdown_%,win_rate_%,profit_factor,avg_R,favourable
85,85,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",53,109922.29597807031,9.922295978070306,-3.033976825494633,60.37735849056604,1.435847250016973,0.18345693369766777,False
86,86,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",50,108940.45125361637,8.940451253616377,-3.3598689676442306,60.0,1.4216722290156862,0.1762262669484887,False
87,87,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",42,109198.46305449549,9.198463054495477,-2.1833131488895985,61.904761904761905,1.5397651251703444,0.2144656403714387,False
88,88,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",43,99774.61734567654,-0.22538265432345828,-5.141080525720354,51.162790697674424,0.9896154292225751,-0.00022269834841125513,False
89,89,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",44,102794.73121949515,2.7947312194951612,-3.2764142299341326,54.54545454545454,1.1322176598701492,0.06765129418139405,False
90,90,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",37,102029.82169196752,2.029821691967526,-3.1519220846810803,54.054054054054056,1.1137703580126475,0.059313414271857504,False
91,91,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",46,100679.30844597281,0.6793084459728149,-6.330145631205419,52.17391304347826,1.0304109274232134,0.01972316244387171,False
92,92,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",45,101727.08496986685,1.7270849698668433,-5.355316980521307,53.333333333333336,1.0804051183315577,0.04305007183368962,False
93,93,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",43,101761.38475200611,1.761384752006112,-4.378219193582266,53.48837209302325,1.0857626658367754,0.04559909185376235,False
94,94,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",44,100713.67852154792,0.7136785215479113,-4.378219193582266,52.27272727272727,1.0330936199384237,0.02116339624831838,False
95,95,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",40,104974.34491686056,4.974344916860551,-3.304458105286656,57.49999999999999,1.281248291578259,0.12634573190353376,False
96,96,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",36,105095.49920224819,5.095499202248188,-5.158598055504548,58.333333333333336,1.3305577636966393,0.143030467726165,False
97,97,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",34,103061.94406894734,3.061944068947331,-4.163283613091318,55.88235294117647,1.1992854212927373,0.09368908516261681,False
98,98,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",36,95087.82621513888,-4.9121737848611176,-6.197980306775319,44.44444444444444,0.7542933080937047,-0.1348491436493624,False
99,99,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",35,96076.53428476013,-3.923465715239871,-5.106513239241284,45.714285714285715,0.7963944404599141,-0.10929893969975565,False
100,100,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 2.0}",31,96226.54319139049,-3.77345680860951,-5.162192459104753,45.16129032258064,0.7797445175943961,-0.11902443183310614,False
