iter,attempt,entry_params,exit_params,trades,final_equity,total_return_%,max_drawdown_%,win_rate_%,profit_factor,avg_R,favourable
84,84,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1485,37131.48990334619,-62.86851009665381,-66.93538627263197,39.12457912457912,0.8886123537134986,-0.0592704542262833,False
85,85,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1283,46627.033025067314,-53.37296697493268,-57.11156380513196,39.360872954014035,0.9024054101529377,-0.052012584035601724,False
86,86,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1109,48005.02894633667,-51.99497105366333,-55.5844674122659,39.04418394950406,0.8900379604436346,-0.05873458437541327,False
87,87,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",942,60190.40631940139,-39.80959368059861,-43.502775108274136,39.490445859872615,0.9174560510260287,-0.04643005348085766,False
88,88,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",833,51371.62644428842,-48.628373555711576,-49.43480821942566,38.41536614645859,0.8836865133648671,-0.07256071632960465,False
89,89,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",723,64335.68032578878,-35.66431967421122,-39.057524839086774,39.14246196403873,0.9117077883313308,-0.053567760110648246,False
90,90,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",636,68151.4020229865,-31.848597977013505,-36.95653722525682,39.15094339622642,0.912591515388622,-0.05285307768789658,False
91,91,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1923,54302.75015158397,-45.697249848416035,-55.85068597181231,40.613624544981796,0.9433468713222739,-0.024232790498059962,False
92,92,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1836,50034.948973091894,-49.9650510269081,-60.99250983571493,40.35947712418301,0.9370028761841703,-0.03020824427724169,False
93,93,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1734,51302.49359899063,-48.69750640100937,-57.38887629735544,40.31141868512111,0.9401436318885056,-0.030987742233570325,False
94,94,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1569,42744.12549943833,-57.25587450056167,-65.08141028466814,39.643084767367746,0.9153419445974328,-0.04670118659233251,False
95,95,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1373,54274.40929454461,-45.72559070545539,-53.61755691112246,39.98543335761107,0.9305737602639506,-0.03702315674885733,False
96,96,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1192,49374.62441123203,-50.62537558876797,-56.58947317696554,39.34563758389262,0.9101937634801739,-0.05175139292884261,False
97,97,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",1018,58924.03705893817,-41.075962941061825,-46.625719511537014,39.587426326129666,0.9267391210690594,-0.04449087102095951,False
98,98,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",894,49506.49371581445,-50.49350628418554,-53.9481117009022,38.47874720357942,0.8947600326104183,-0.07123979833963083,False
99,99,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",776,61030.659872019634,-38.96934012798037,-45.89416535747948,39.04639175257732,0.9151537195799171,-0.05620305344610186,False
100,100,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.5, 'sldist_atr_mult': 1.5}",672,58699.530562636835,-41.30046943736316,-47.18695777224807,38.392857142857146,0.8929306378537024,-0.07187941507512659,False
