iter,attempt,entry_params,exit_params,trades,final_equity,total_return_%,max_drawdown_%,win_rate_%,profit_factor,avg_R,favourable
85,85,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",70,96648.34711838418,-3.3516528816158297,-9.278993948046544,32.857142857142854,0.9298110074176001,-0.038817585926881955,False
86,86,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",66,94881.99201834289,-5.118007981657113,-13.672333628707866,31.818181818181817,0.8832820774747445,-0.06985450521928604,False
87,87,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",54,101198.20575521805,1.1982057552180514,-8.118295227550721,35.18518518518518,1.0339051379812498,0.03227035215027466,False
88,88,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",54,98224.72852596745,-1.775271474032547,-6.127269561849602,33.33333333333333,0.9521403429266257,-0.023201254274038807,False
89,89,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",54,101210.09737883527,1.210097378835262,-6.217303748188597,35.18518518518518,1.032597433313503,0.03250390711989745,False
90,90,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 2.0, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",47,105643.74274255846,5.643742742558455,-5.048652407824372,38.297872340425535,1.1849265639454412,0.12747689427698458,False
91,91,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 1.0}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",83,92156.19975840086,-7.8438002415991415,-17.355280471612012,31.32530120481928,0.8594051664744529,-0.08873012889999789,False
92,92,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 1.5}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",76,96210.18310414761,-3.7898168958523937,-13.831368823526013,32.89473684210527,0.9265075259012076,-0.04093630912498256,False
93,93,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",65,98662.53605895666,-1.3374639410433486,-12.006058307595636,33.84615384615385,0.9698111554536152,-0.010702828501079823,False
94,94,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",60,95039.34955089162,-4.960650449108373,-11.062818483851899,31.666666666666664,0.8799841198753787,-0.07508363411051583,False
95,95,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",55,97130.34587261137,-2.869654127388621,-10.127356488827877,32.72727272727273,0.9230013369258381,-0.043067074919459616,False
96,96,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",51,98231.24266030958,-1.7687573396904188,-12.670612957925886,33.33333333333333,0.9470841280008013,-0.025039756291341853,False
97,97,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",45,98467.84176780461,-1.5321582321953908,-9.346157719366854,33.33333333333333,0.948416361276313,-0.024360075546313857,False
98,98,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",46,94596.99085734574,-5.40300914265427,-7.966016274124921,30.434782608695656,0.8326900200592535,-0.1111855497569765,False
99,99,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",44,99489.53881302458,-0.5104611869754194,-7.021833022766222,34.090909090909086,0.9831179684923973,-0.0015526338748717108,False
100,100,"[{'max_rr': 100.0, 'min_rr': 0.0, 'atr_dist_for_liq_generation': 2.2, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 2.0, 'sldist_atr_mult': 2.0}",39,104830.22967541155,4.830229675411557,-4.129096805706611,38.46153846153847,1.194356357409557,0.13164046872387078,False
