entry_time,exit_time,side,entry,sl,tp,units,exit,exit_reason,pnl,commission,equity_after,bars_held,stop_dist,mfe,mae,mfe_R,mae_R,giveback,iter,entry_params,exit_params
2010-10-22 10:15:00+00:00,2010-10-25 06:00:00+00:00,long,1.38771,1.38228,1.40368,195185.00083968183,1.40368,TP,3103.4415133509233,9.75925004198409,109088.89696929905,75,0.005430000000000046,0.01597000000000004,-0.0011200000000000099,2.94106813996315,-0.20626151012891353,0.0043832185347608505,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-11-08 03:00:00+00:00,2010-11-08 03:15:00+00:00,long,1.39864,1.3948099999999999,1.40846,284827.4072305293,1.3948099999999999,SL,-1110.8268881991648,14.241370361526464,107978.07008109988,1,0.003830000000000222,0.0007399999999999629,-0.006760000000000099,0.19321148825063186,-1.7650130548302108,1.0,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-11-23 02:15:00+00:00,2010-11-23 14:00:00+00:00,long,1.35673,1.35096,1.37517,187137.0365357,1.35096,SL,-1092.8802933685224,9.356851826785,106885.18978773136,47,0.005770000000000053,0.0038000000000000256,-0.007430000000000048,0.6585788561525114,-1.2876949740034627,1.0,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-11-25 16:45:00+00:00,2010-11-26 07:45:00+00:00,short,1.33672,1.34207,1.32862,199785.40147238804,1.32862,TP,1604.2767738232492,9.989270073619402,108489.46656155461,60,0.005350000000000188,0.01030999999999982,-0.0018800000000001038,1.9271028037382163,-0.35140186915888555,0.22114451988360742,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-12-03 17:15:00+00:00,2010-12-03 22:15:00+00:00,short,1.33841,1.34207,1.31989,296419.3075452314,1.34207,SL,-1105.644017143751,14.82096537726157,107383.82254441085,20,0.0036599999999999966,0.0023200000000000998,-0.0040999999999999925,0.6338797814207928,-1.1202185792349717,1.0,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-12-24 11:30:00+00:00,2010-12-24 14:00:00+00:00,long,1.31181,1.31028,1.31474,701855.0493098604,1.31028,SL,-1122.9680788958906,35.09275246549302,106260.85446551496,10,0.0015300000000000313,0.0014199999999999768,-0.0023299999999999432,0.9281045751633645,-1.5228758169933958,1.0,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2010-12-31 13:15:00+00:00,2011-01-03 02:15:00+00:00,short,1.33862,1.3440100000000001,1.32895,197144.44242209735,1.32895,TP,1892.5866472520784,9.857222121104867,108153.44111276703,48,0.005390000000000228,0.009839999999999849,-0.003610000000000113,1.8256029684600061,-0.6697588126159482,0.02439024390245303,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2011-01-18 10:15:00+00:00,2011-01-18 15:30:00+00:00,short,1.34053,1.3456700000000001,1.32655,210415.25508319846,1.3456700000000001,SL,-1096.263478983522,10.520762754159922,107057.1776337835,21,0.0051400000000001445,0.003710000000000102,-0.005910000000000082,0.721789883268482,-1.1498054474708008,1.0,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2011-02-08 06:15:00+00:00,2011-02-08 17:15:00+00:00,short,1.3628,1.3675300000000001,1.3508,226336.52776697825,1.3675300000000001,SL,-1086.415333281553,11.316826388348913,105970.76230050196,44,0.004730000000000123,0.0035400000000000986,-0.005279999999999951,0.7484143763213544,-1.1162790697674025,1.0,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
2011-02-17 07:45:00+00:00,2011-02-17 16:15:00+00:00,long,1.3552,1.3534899999999999,1.3608,619712.0602368171,1.3608,TP,3427.007693109548,30.98560301184086,109397.76999361151,34,0.0017100000000001003,0.005800000000000027,-0.0015300000000000313,3.391812865496893,-0.894736842105229,0.04655172413794957,85,"[{""max_rr"": 10.0, ""min_rr"": 1.0, ""atr_dist_for_liq_generation"": 2.0, ""liq_move_away_atr"": 3.0}]","{""fallback_rr"": 1.5, ""pip_size"": 0.0001, ""sl_buffer_pips"": 0.5}"
