iter,attempt,entry_params,exit_params,trades,final_equity,net_profit_abs,total_return_%,max_drawdown_%,max_drawdown_abs_%,avg_bars_held,long_trade_pct,short_trade_pct,commission_sum,win_rate_%,avg_profit_per_trade,avg_mfe,avg_mae,avg_mfe_R,avg_mae_R,avg_giveback,wins,losses,equity_years,cagr_%,sortino,mar,favourable
47,47,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.25, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",33,99302.03048323773,-697.9695167622704,-0.6979695167622757,-4.197508029374419,4.197508029374419,3.0,36.36363636363637,63.63636363636363,1082.239669612483,51.515151515151516,-21.150591417037518,0.001729393939393938,-0.0016239393939393814,0.9316062114878753,-0.948714152787354,0.626813470867253,17,16,1.987565594341775,-0.35177909921433326,-0.10762307340330574,-0.08380665307905583,False
48,48,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.25, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",30,98557.36826319672,-1442.631736803276,-1.4426317368032793,-4.373834468494842,4.373834468494842,3.066666666666667,36.666666666666664,63.33333333333333,911.410727278424,50.0,-48.08772456011062,0.0017733333333333232,-0.0017896666666666523,0.9078316685461928,-1.0002781371345117,0.6433746881980359,15,15,1.987565594341775,-0.7284487678292151,-0.2717715614325912,-0.16654694480925214,False
49,49,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.5, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",27,99559.74410836103,-440.255891638968,-0.44025589163896317,-6.273490283870286,6.273490283870286,1.962962962962963,48.148148148148145,51.85185185185185,914.2228335399662,51.85185185185185,-16.305773764407423,0.0017048148148148155,-0.001465555555555543,0.9483313138295182,-0.9021735608504138,0.6275233875727348,14,13,1.987565594341775,-0.2217478936220374,-0.06842633325795074,-0.03534681390870587,False
50,50,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.5, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",28,100496.45890054526,496.4589005452581,0.4964589005452602,-6.273490283870286,6.273490283870286,1.8928571428571428,46.42857142857143,53.57142857142857,956.2649800992579,53.57142857142857,17.730675019472194,0.0016921428571428563,-0.0014378571428571335,0.9551986087037404,-0.89077383694471,0.6107681611860518,15,13,1.987565594341775,0.24947508165000798,0.14149765000528872,0.03976655264636834,False
51,51,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.5, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",26,102655.55909173768,2655.559091737683,2.6555590917376914,-4.259837989433102,4.259837989433102,2.0384615384615383,42.30769230769231,57.692307692307686,891.9026910686604,57.692307692307686,102.13688814375627,0.001813461538461531,-0.0014273076923076828,1.021891903407865,-0.866972534144984,0.579629614080936,15,11,1.987565594341775,1.3273865117968686,0.6679045239801106,0.31160492842440635,False
52,52,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.5, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",24,100743.2223356292,743.2223356291943,0.7432223356292011,-5.1593523904849174,5.1593523904849174,2.125,41.66666666666667,58.333333333333336,805.9598906865235,54.166666666666664,30.96759731788266,0.0018204166666666577,-0.0014837499999999875,0.9947772886788103,-0.8900740188831793,0.6054768222768857,13,11,1.987565594341775,0.37324810513073015,0.20880703976607629,0.07234398367886039,False
53,53,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.5, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",25,97671.10033891612,-2328.8996610838803,-2.328899661083883,-5.1593523904849174,5.1593523904849174,2.24,40.0,60.0,862.1087749063539,48.0,-93.15598644335427,0.0017519999999999936,-0.0015127999999999897,0.9600764793762505,-0.9515836792302679,0.6508032320818611,12,13,1.987565594341775,-1.1785941377023268,-0.49574125458754975,-0.22843838693320054,False
54,54,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.5, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",27,99569.41693387291,-430.5830661270884,-0.4305830661270882,-5.262081237123784,5.262081237123784,2.5185185185185186,40.74074074074074,59.25925925925925,911.9441211818626,51.85185185185185,-15.947520967671254,0.0017551851851851869,-0.001506666666666652,0.9617030881065913,-0.9591866663426991,0.605340102733287,14,13,1.987565594341775,-0.21687066042486158,-0.06592358744294115,-0.041213856391050616,False
55,55,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.5, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",26,98642.87942956093,-1357.120570439074,-1.3571205704390743,-3.371047366718294,3.371047366718294,2.6538461538461537,42.30769230769231,57.692307692307686,875.2377312247678,50.0,-52.19694501688697,0.001777692307692305,-0.0015861538461538355,0.948163727962344,-0.9891324188046761,0.6446282274404135,13,13,1.987565594341775,-0.6851232773269933,-0.274902843769926,-0.20323751131208787,False
56,56,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.5, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",26,100720.63818682273,720.6381868227327,0.7206381868227307,-3.361385167182118,3.361385167182118,2.5,46.15384615384615,53.84615384615385,815.379738357646,53.84615384615385,27.716853339335458,0.0018799999999999843,-0.0016007692307692134,0.9753981877981407,-0.9473102511585594,0.6244703511261835,14,12,1.987565594341775,0.36192648481947476,0.1972966955605802,0.10767182777892759,False
57,57,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.75, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",21,94044.08465465583,-5955.915345344169,-5.955915345344165,-6.424139084518332,6.424139084518332,1.9523809523809523,52.38095238095239,47.61904761904761,708.1753164454475,38.095238095238095,-283.61501644496155,0.0015628571428571462,-0.0016623809523809417,0.8270402308856672,-1.0617421015821922,0.7280363495672613,8,13,1.987565594341775,-3.0422962720450197,-1.3437150309632608,-0.47357260358461317,False
58,58,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.75, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",22,94928.90498040477,-5071.095019595232,-5.071095019595228,-6.424139084518332,6.424139084518332,1.8636363636363635,50.0,50.0,747.9042598722781,40.909090909090914,-230.50431907251138,0.0015531818181818197,-0.0016181818181818116,0.8412936554048525,-1.039980246578034,0.701707584117977,9,13,1.987565594341775,-2.5843939069332245,-1.134152953464739,-0.4022942020606947,False
59,59,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.75, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",20,96968.389944703,-3031.610055297002,-3.031610055297007,-4.413723380283841,4.413723380283841,2.05,45.0,55.00000000000001,679.0654780796397,45.0,-151.58050276484897,0.001696999999999993,-0.0016224999999999933,0.9166044431903257,-1.0239591939017223,0.670308382446185,9,11,1.987565594341775,-1.5369530580222723,-0.7220499892450677,-0.34822142794173766,False
60,60,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.75, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",18,95161.99759817455,-4838.002401825448,-4.838002401825447,-5.311791970901714,5.311791970901714,2.1666666666666665,44.44444444444444,55.55555555555556,597.4630628545384,38.88888888888889,-268.77791121252454,0.0016933333333333245,-0.001719444444444434,0.8687530168607481,-1.0722041357478422,0.7159462251072052,7,11,1.987565594341775,-2.4641197200556797,-1.1802091378171475,-0.4638961264963428,False
61,61,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.75, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",20,93114.22915557436,-6885.770844425642,-6.885770844425643,-6.885770844425643,6.885770844425643,2.2,40.0,60.0,704.6333247114496,35.0,-344.2885422212822,0.0015924999999999967,-0.0016589999999999882,0.8550081682832174,-1.0874343017304828,0.7458466224643413,7,13,1.987565594341775,-3.5258175663349656,-1.5601542365257428,-0.5120439883922773,False
62,62,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.75, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",22,94923.97928452017,-5076.020715479826,-5.076020715479823,-5.969945092531681,5.969945092531681,2.5454545454545454,40.909090909090914,59.09090909090909,755.2751111150534,40.909090909090914,-230.72821433999334,0.001610909090909097,-0.0016381818181818012,0.8665561254607295,-1.0844151838684468,0.6805071870439658,9,13,1.987565594341775,-2.586937114392296,-1.132365325046524,-0.4333267851371897,False
63,63,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.75, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",21,94040.66963408755,-5959.33036591245,-5.959330365912452,-6.760461668425899,6.760461668425899,2.7142857142857144,42.857142857142854,57.14285714285714,715.4950898370852,38.095238095238095,-283.77763647202164,0.001631904761904763,-0.0017428571428571306,0.8452623003942398,-1.1274541401321208,0.7291496271575513,8,13,1.987565594341775,-3.044067712706222,-1.3407486949084113,-0.45027512350572957,False
64,64,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 2.75, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",22,96935.80194733213,-3064.198052667867,-3.064198052667866,-4.817231609671935,4.817231609671935,2.4545454545454546,50.0,50.0,694.8116145937638,45.45454545454545,-139.28172966672147,0.0017468181818181701,-0.0016931818181817983,0.8855906594505553,-1.035161401267179,0.6753869807552237,10,12,1.987565594341775,-1.5536031084412927,-0.697254073892442,-0.322509531267295,False
65,65,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 3.0, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",18,95119.6004644774,-4880.399535522607,-4.880399535522606,-5.277093609658201,5.277093609658201,1.2222222222222223,50.0,50.0,633.3689806577071,38.88888888888889,-271.13330752903454,0.001567777777777773,-0.0015711111111111034,0.8370213918473413,-1.040193046093612,0.7201943388453274,7,11,1.987565594341775,-2.4859854490966726,-1.1869847882021907,-0.47108989019008335,False
66,66,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 3.0, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",19,96014.5398556911,-3985.460144308905,-3.9854601443089055,-5.277093609658201,5.277093609658201,1.1578947368421053,47.368421052631575,52.63157894736842,673.5522759655728,42.10526315789473,-209.76106022678496,0.0015563157894736776,-0.00152473684210526,0.8530000328189411,-1.0161292695355644,0.6899131130834921,8,11,1.987565594341775,-2.025455793612152,-0.9595815751306983,-0.3838203267619013,False
67,67,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 3.0, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",17,98077.34896983941,-1922.6510301605886,-1.9226510301605937,-3.242034389312054,3.242034389312054,1.2941176470588236,41.17647058823529,58.82352941176471,603.0184806676848,47.05882352941176,-113.09711942121113,0.0017258823529411587,-0.001518823529411762,0.9429781804976258,-0.9944749749702012,0.6511522522189286,8,9,1.987565594341775,-0.9720050800051117,-0.49657168935582113,-0.29981331574072756,False
68,68,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 3.0, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",15,96250.29818918863,-3749.70181081137,-3.7497018108113678,-4.1511114334231936,4.1511114334231936,1.3333333333333333,40.0,60.0,520.9464478367029,40.0,-249.9801207207583,0.001725333333333312,-0.0016213333333333264,0.8890729672097731,-1.048437675994676,0.7038330425605592,6,9,1.987565594341775,-1.9044915137424123,-1.0021235012006058,-0.4587907465957576,False
69,69,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 3.0, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",17,94179.1108644444,-5820.889135555597,-5.820889135555596,-5.820889135555596,5.820889135555596,1.4705882352941178,35.294117647058826,64.70588235294117,629.7933155529342,35.294117647058826,-342.40524326797663,0.001602941176470575,-0.001561764705882344,0.8705119747245575,-1.0691515724158018,0.7408539122404894,6,11,1.987565594341775,-2.9722810265925492,-1.4219214669253593,-0.5106231981703683,False
70,70,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 3.0, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",19,96009.55782809971,-3990.4421719002858,-3.990442171900288,-4.894589731025045,4.894589731025045,1.9473684210526316,36.84210526315789,63.1578947368421,680.8499118295055,42.10526315789473,-210.02327220527712,0.001623157894736841,-0.0015478947368420901,0.8822513139362727,-1.0675802495560427,0.6651793164971458,8,11,1.987565594341775,-2.028013593143674,-0.957891996911944,-0.41433781064198794,False
71,71,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 3.0, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",18,95116.14638872955,-4883.853611270446,-4.88385361127045,-4.88385361127045,4.88385361127045,2.111111111111111,38.88888888888889,61.111111111111114,641.5308940646354,38.88888888888889,-271.3252006261353,0.0016483333333333257,-0.0016649999999999905,0.8582804729406756,-1.1168570910685287,0.7219288299629955,7,11,1.987565594341775,-2.487767053690959,-1.1839308920893927,-0.5093860815053811,False
72,72,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 3.0, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",19,98044.38828654669,-1955.6117134533124,-1.955611713453309,-2.88868763244442,2.88868763244442,1.8421052631578947,47.368421052631575,52.63157894736842,618.7158504173219,47.368421052631575,-102.92693228701692,0.0017805263157894518,-0.0016115789473684025,0.9042913006613339,-1.0105495539124691,0.6600573866126455,9,10,1.987565594341775,-0.9887506628356357,-0.47752061594225775,-0.3422836902579704,False
73,73,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 3.25, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",13,94457.57607420825,-5542.423925791751,-5.54242392579175,-5.54242392579175,5.54242392579175,0.9230769230769231,61.53846153846154,38.46153846153847,441.3199369452213,30.76923076923077,-426.34030198398125,0.001687692307692296,-0.0018792307692307654,0.7776300983246335,-1.23255616842015,0.7738721607254438,4,9,1.987565594341775,-2.8280455664690063,-1.5059707507840345,-0.5102542866323623,False
74,74,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 3.25, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",14,95346.28676280017,-4653.7132371998305,-4.65371323719983,-5.54242392579175,5.54242392579175,0.8571428571428571,57.14285714285714,42.857142857142854,481.2235599095816,35.714285714285715,-332.40808837141657,0.001663571428571415,-0.0017942857142857166,0.8035576320377125,-1.18615796292519,0.7278152464490475,5,9,1.987565594341775,-2.369131359068888,-1.2544723056465072,-0.4274540148479261,False
75,75,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 3.25, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",13,96353.76423246221,-3646.235767537786,-3.6462357675377866,-4.544337026294565,4.544337026294565,0.9230769230769231,53.84615384615385,46.15384615384615,452.3740687014321,38.46153846153847,-280.4796744259844,0.0017799999999999782,-0.001770769230769234,0.8578528445246979,-1.1721641003889913,0.7051331836531348,5,8,1.987565594341775,-1.8514510303265896,-1.0335512727423435,-0.4074193924468352,False
76,76,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 3.25, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",11,94558.8215468305,-5441.178453169501,-5.441178453169504,-5.441178453169504,5.441178453169504,0.9090909090909091,54.54545454545454,45.45454545454545,372.43196076820146,27.27272727272727,-494.6525866517731,0.0017890909090908817,-0.001956363636363635,0.7688684016825481,-1.2780567154985099,0.7896824764182588,3,8,1.987565594341775,-2.775656256123238,-1.5689194621292544,-0.5101204233627752,False
77,77,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 3.25, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",14,93389.6977694389,-6610.302230561094,-6.610302230561094,-6.610302230561094,6.610302230561094,1.1428571428571428,42.857142857142854,57.14285714285714,526.692189976111,28.57142857142857,-472.1644450400784,0.0015914285714285611,-0.0017414285714285604,0.7893976803826457,-1.2205097227615889,0.7746061039901142,4,10,1.987565594341775,-3.3823258378477994,-1.7042683232031641,-0.5116749158927189,False
78,78,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 3.25, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",15,94294.09550742422,-5705.904492575777,-5.705904492575775,-6.593897086454414,6.593897086454414,1.0,46.666666666666664,53.333333333333336,548.4212620811543,33.33333333333333,-380.39363283838514,0.0016239999999999959,-0.0017239999999999996,0.836763237125103,-1.222175287787933,0.7413540507288,5,10,1.987565594341775,-2.912697262308195,-1.4626590765189489,-0.4417262241310431,False
79,79,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 3.25, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",14,93416.64720438932,-6583.352795610685,-6.583352795610686,-7.463732562206216,7.463732562206216,1.1428571428571428,50.0,50.0,506.25854097738534,28.57142857142857,-470.23948540076213,0.0016564285714285587,-0.001887142857142865,0.8026944360728233,-1.2965737296062645,0.814317710899178,4,10,1.987565594341775,-3.368299164912203,-1.6991672570407037,-0.45128883394993485,False
80,80,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 3.25, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",15,96292.56838794464,-3707.431612055356,-3.7074316120553563,-5.535159559511227,5.535159559511227,0.8666666666666667,60.0,40.0,486.39758838079774,40.0,-247.1621074703588,0.0018233333333333027,-0.0018046666666666619,0.8646805536435139,-1.1499364066394064,0.729787957259656,6,9,1.987565594341775,-1.8828188405329738,-0.990153530922742,-0.34015619970659583,False
81,81,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 3.5, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",10,97493.33228546435,-2506.6677145356516,-2.5066677145356486,-4.253738199117773,4.253738199117773,0.9,60.0,40.0,342.04444633406604,40.0,-250.66677145356485,0.0019269999999999676,-0.0015660000000000008,0.824198335841184,-1.0453731565646085,0.6984962143005917,4,6,1.987565594341775,-1.2691285534804586,-0.8137614729159022,-0.29835605626685635,False
82,82,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 3.5, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",12,99361.01359724409,-638.9864027559088,-0.6389864027559033,-4.253738199117773,4.253738199117773,1.0,50.0,50.0,407.30020494445466,50.0,-53.24886689632575,0.0019516666666666478,-0.001410000000000004,0.8960225405892047,-0.9429615710786584,0.6142269239110335,6,6,1.987565594341775,-0.32200397547559323,-0.18994212913602773,-0.07569905819365587,False
83,83,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 3.5, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",11,100410.91271718616,410.9127171861619,0.4109127171861626,-3.242034389312054,3.242034389312054,1.0909090909090908,45.45454545454545,54.54545454545454,377.6696018845717,54.54545454545454,37.35570156237665,0.0021154545454545163,-0.0013472727272727323,0.9685955106694139,-0.9043146070043752,0.575649616302137,6,5,1.987565594341775,0.20653109205648335,0.16652311014051038,0.06370416450157038,False
84,84,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 3.5, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",9,98540.3907425128,-1459.6092574872018,-1.4596092574872044,-4.1511114334231936,4.1511114334231936,1.1111111111111112,44.44444444444444,55.55555555555556,296.9209487945875,44.44444444444444,-162.17880638746908,0.0022011111111110734,-0.0014799999999999998,0.8844462285611675,-0.9742168047194277,0.6489653404207926,4,5,1.987565594341775,-0.737052900436852,-0.509959936363798,-0.17755555644745605,False
85,85,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 3.5, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",11,96391.13361877909,-3608.8663812209124,-3.60886638122091,-4.237952692243551,4.237952692243551,1.1818181818181819,36.36363636363637,63.63636363636363,430.53640855463794,36.36363636363637,-328.0787619291754,0.001782727272727244,-0.0014190909090909002,0.8349417823226039,-1.0470579540769434,0.7069879351871485,4,7,1.987565594341775,-1.832301071084541,-1.0858765708729916,-0.4323552441814847,False
86,86,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 3.5, 'liq_move_away_atr': 4.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",12,97324.59764413531,-2675.4023558646877,-2.6754023558646867,-5.17012345748814,5.17012345748814,1.0,41.66666666666667,58.333333333333336,452.0744722112811,41.66666666666667,-222.95019632205626,0.0018074999999999803,-0.0014241666666666708,0.8903533864223457,-1.0635942244169272,0.6708142463821091,5,7,1.987565594341775,-1.3551383054541843,-0.797090018914877,-0.2621094673264469,False
87,87,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 3.5, 'liq_move_away_atr': 5.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",10,95510.2750326959,-4489.724967304093,-4.489724967304099,-4.489724967304099,4.489724967304099,1.0,40.0,60.0,377.5564670687768,30.0,-448.97249673040943,0.0017759999999999553,-0.0016660000000000119,0.7453847518544369,-1.189503359067179,0.7896824764182588,3,7,1.987565594341775,-2.28468338556157,-1.3652351842775279,-0.5088693410397099,False
88,88,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 3.5, 'liq_move_away_atr': 5.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",12,99396.27879225975,-603.721207740251,-0.6037212077402487,-2.4903606407006063,2.4903606407006063,0.9166666666666666,50.0,50.0,384.21692947105885,50.0,-50.31010064502096,0.002070833333333281,-0.0015041666666666582,0.9304245965278676,-0.9321605718002437,0.6622349465745698,6,6,1.987565594341775,-0.3042060323045881,-0.17884810306758997,-0.12215340514657615,False
89,89,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 3.75, 'liq_move_away_atr': 2.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",7,98634.26123818601,-1365.738761813991,-1.365738761813995,-3.133254575851785,3.133254575851785,0.8571428571428571,42.857142857142854,57.14285714285714,239.27812980222262,42.857142857142854,-195.10553740200254,0.002365714285714241,-0.0015242857142857083,0.8920128197693483,-1.0038383603833227,0.699546394883227,3,4,1.987565594341775,-0.6894889649456282,-0.5359760944781644,-0.22005520083161084,False
90,90,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 3.75, 'liq_move_away_atr': 2.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",9,100523.7993439958,523.7993439957936,0.5237993439958011,-3.133254575851785,3.133254575851785,1.0,33.33333333333333,66.66666666666666,305.29755278416445,55.55555555555556,58.19992711064131,0.002301111111111087,-0.001325555555555555,0.9727085407826728,-0.8765195344423415,0.5963172220554036,5,4,1.987565594341775,0.26319609168810043,0.22708499335615084,0.08400086405891541,False
91,91,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 3.75, 'liq_move_away_atr': 3.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",8,101585.9850508797,1585.9850508796953,1.5859850508797013,-2.109711164904904,2.109711164904904,1.125,25.0,75.0,275.3274522255879,62.5,198.24813135996277,0.002569999999999961,-0.0012287500000000007,1.082082124667144,-0.8150747042606628,0.545856874812329,5,3,1.987565594341775,0.7948341385069835,0.7438815909622668,0.3767502166785049,False
92,92,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 3.75, 'liq_move_away_atr': 3.5}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",7,100639.11492314779,639.1149231477903,0.6391149231477877,-2.109711164904904,2.109711164904904,1.2857142857142858,28.57142857142857,71.42857142857143,232.98972744307235,57.14285714285714,91.30213187825555,0.0027442857142856753,-0.001305714285714275,1.0737202038613443,-0.8482309060849422,0.5988175319094772,4,3,1.987565594341775,0.3210477012601576,0.30997989381017427,0.15217613984359274,False
93,93,"[{'max_rr': 10.0, 'min_rr': 1.0, 'atr_dist_for_liq_generation': 3.75, 'liq_move_away_atr': 4.0}]","{'atr_period': 14, 'rr': 1.0, 'sldist_atr_mult': 1.0}",9,98444.08268261177,-1555.91731738823,-1.5559173173882335,-2.1984019784955455,2.1984019784955455,1.3333333333333333,22.22222222222222,77.77777777777779,369.4509440972458,44.44444444444444,-172.87970193202335,0.002112222222222194,-0.001269999999999981,0.9711538861697273,-0.9652558438851249,0.6744310390968317,4,5,1.987565594341775,-0.7858753468945268,-0.5378573257870739,-0.35747572763391194,False
