fast,slow,rr,sl_buffer_pips,trial_number,value,_objective_key,_objective_value,avg_R,final_equity,max_drawdown_%,profit_factor,total_return_%,trades,win_rate_%
36,179,2.7746411946840426,2.1279669738785825,121,38.249950097915274,total_return_%,38.249950097915274,0.056352386704879166,138249.95009791528,-23.379838711460877,1.0499592839530731,38.249950097915274,773.0,28.84864165588616
29,156,2.052852172255584,3.112886049717647,23,37.876033817937646,total_return_%,37.876033817937646,0.04565021033337007,137876.03381793766,-31.677690318382968,1.0564780776647569,37.876033817937646,915.0,35.08196721311476
30,194,2.8895431870411064,2.25360617199676,274,37.819409156595675,total_return_%,37.819409156595675,0.056109739494186565,137819.40915659568,-26.97005971783498,1.0589169233412536,37.819409156595675,781.0,27.91293213828425
30,179,2.884789583442798,2.3352446145112737,244,36.877771049390454,total_return_%,36.877771049390454,0.053307917372642226,136877.77104939046,-34.665080617588806,1.0397073940429635,36.877771049390454,819.0,27.83882783882784
33,172,2.3665621131715815,6.305300531798383,11,36.31637010104962,total_return_%,36.31637010104962,0.05084588401907364,136316.37010104963,-29.884858970898986,1.0491381037103618,36.31637010104962,801.0,31.7103620474407
31,176,2.8818424304082564,1.7309174617815128,195,36.27043754221173,total_return_%,36.27043754221173,0.052649949637047784,136270.43754221173,-30.467699631029532,1.0413839463506096,36.27043754221173,822.0,27.980535279805352
29,181,1.9135279179315219,5.3735830323545155,93,36.05595730673385,total_return_%,36.05595730673385,0.04735020357645086,136055.95730673385,-27.378395631153673,1.0517774398610074,36.05595730673385,820.0,36.58536585365854
28,181,2.866568621685958,2.8675249592329415,271,35.98606226786409,total_return_%,35.98606226786409,0.05210151960629921,135986.0622678641,-39.410096126548844,1.04511347142774,35.98606226786409,826.0,27.966101694915253
31,207,2.6637307127965877,2.776193230484853,277,35.81439461807947,total_return_%,35.81439461807947,0.055518241515546594,135814.39461807947,-34.1145016584492,1.0462003541437042,35.81439461807947,734.0,29.56403269754768
35,168,2.8928945601839766,0.5440164856419448,119,35.34843737504059,total_return_%,35.34843737504059,0.05295468162591353,135348.43737504058,-27.67607749427826,1.0425147280039204,35.34843737504059,809.0,28.80098887515451
31,188,2.0865634997923603,5.511940061544194,60,35.02274319600049,total_return_%,35.02274319600049,0.049011049217879694,135022.7431960005,-35.54839657540615,1.0495992371778884,35.02274319600049,784.0,34.566326530612244
35,161,2.124207508695689,3.68946464061423,22,33.996003146242295,total_return_%,33.996003146242295,0.045423484117484064,133996.0031462423,-35.28765191166703,1.0470916214146548,33.996003146242295,848.0,34.19811320754717
31,173,2.9087790559446467,0.9573923275587775,182,33.511086907870656,total_return_%,33.511086907870656,0.05003456080546461,133511.08690787066,-36.18091502842652,1.0377836973526775,33.511086907870656,831.0,28.038507821901327
25,167,2.931720666548035,1.9752919775100062,221,33.35057471870553,total_return_%,33.35057471870553,0.04629225990270464,133350.57471870552,-33.740505220204696,1.0455522924285952,33.35057471870553,926.0,27.429805615550755
32,153,2.54479798421207,5.0742558050406545,89,33.02207682582923,total_return_%,33.02207682582923,0.045180728261598475,133022.07682582922,-28.46708836527767,1.0425807404630814,33.02207682582923,889.0,30.033745781777277
31,170,2.7970146748134574,3.250734076936758,175,32.36854982419335,total_return_%,32.36854982419335,0.048031842234434845,132368.54982419335,-40.36387639128415,1.041040463559546,32.36854982419335,835.0,28.263473053892213
31,183,2.765905687349397,1.4568691753718679,299,32.24537113115993,total_return_%,32.24537113115993,0.049505587979371275,132245.37113115992,-28.603763912154623,1.03454042030185,32.24537113115993,797.0,28.858218318695105
33,220,1.7669357691671714,6.561608170971322,76,30.14414040124409,total_return_%,30.14414040124409,0.04725892086835857,130144.14040124409,-19.418508703830696,1.052719478181385,30.14414040124409,689.0,38.46153846153847
28,186,2.8401077933235648,1.60256488285478,287,29.844922201152446,total_return_%,29.844922201152446,0.04681056025930151,129844.92220115245,-30.3311371860276,1.04035527413817,29.844922201152446,815.0,28.22085889570552
32,166,2.9593340039468377,1.9611893199953983,132,29.549471482722666,total_return_%,29.549471482722666,0.0457793854620192,129549.47148272266,-42.9919480613949,1.0365678701238272,29.549471482722666,851.0,27.262044653348998
31,176,2.913909164559913,4.080384834498355,162,28.43556014566264,total_return_%,28.43556014566264,0.045597060030359585,128435.56014566265,-29.37608942253167,1.0328962345425683,28.43556014566264,818.0,27.26161369193154
43,189,2.457546712891684,4.9819927139025335,56,27.838492937987503,total_return_%,27.838492937987503,0.0473008676221145,127838.4929379875,-42.97523036452488,1.038535450612714,27.838492937987503,709.0,30.888575458392104
33,136,2.486669323322644,1.6952132418815615,47,27.39858225253753,total_return_%,27.39858225253753,0.038117303658307254,127398.58225253753,-40.03085574982841,1.0427189877040273,27.39858225253753,959.0,30.86548488008342
35,166,2.322331446625192,4.869868984307925,28,27.352455521273722,total_return_%,27.352455521273722,0.041605839327152096,127352.45552127372,-24.858831025269257,1.036373996899376,27.352455521273722,814.0,31.941031941031937
28,187,2.7363095328269735,2.5283485223329762,276,27.278065403516095,total_return_%,27.278065403516095,0.04371107053514451,127278.06540351608,-27.150960303711436,1.0396579852748642,27.278065403516095,815.0,28.711656441717793
31,272,2.812350032046308,7.180786581387331,27,26.334872291723666,total_return_%,26.334872291723666,0.051891490331327055,126334.87229172367,-20.23927993914879,1.0453078517757466,26.334872291723666,625.0,28.000000000000004
29,189,2.833014331803463,2.1443977466622983,258,26.076180131704184,total_return_%,26.076180131704184,0.043651141192205256,126076.18013170418,-33.893228723844125,1.0317075870791965,26.076180131704184,799.0,28.035043804755944
26,178,2.881273082482166,2.41654412017775,226,25.479049668872133,total_return_%,25.479049668872133,0.04113869353902243,125479.04966887213,-38.57762208929489,1.035652981060679,25.479049668872133,863.0,27.578215527230594
22,172,2.8987276499136976,3.6856367656085594,233,24.889213711000146,total_return_%,24.889213711000146,0.038979485342059014,124889.21371100015,-53.039447999263054,1.0287461924859185,24.889213711000146,922.0,27.2234273318872
28,182,2.8469602796589535,2.3083161903825156,242,24.353607844658832,total_return_%,24.353607844658832,0.04157598230959984,124353.60784465884,-41.7255259276996,1.0300104836379258,24.353607844658832,811.0,27.866831072749694
28,164,2.7607227895124056,3.557834032259524,147,24.18879256176687,total_return_%,24.18879256176687,0.03836568188195166,124188.79256176688,-45.740391659640935,1.030201902101929,24.18879256176687,896.0,28.236607142857146
36,138,1.7372854556265103,9.34032105505795,38,24.1764630613988,total_return_%,24.1764630613988,0.03216244125738159,124176.4630613988,-23.530432586425842,1.0372958446581548,24.1764630613988,927.0,38.18770226537217
28,173,2.9742234197761697,1.109550573241826,230,23.904328571893284,total_return_%,23.904328571893284,0.04034066605312906,123904.32857189329,-46.21037875568167,1.031595331811283,23.904328571893284,863.0,27.230590961761298
42,189,2.40110485581878,4.157195079662671,20,23.720591998105256,total_return_%,23.720591998105256,0.04181587916820274,123720.59199810526,-39.744157332930996,1.0363494263751103,23.720591998105256,722.0,31.301939058171747
35,184,2.15110415324331,4.557442200520609,86,23.38331309715023,total_return_%,23.38331309715023,0.03803467413057938,123383.31309715023,-30.617454787295927,1.0336602288072758,23.38331309715023,777.0,33.59073359073359
36,211,2.9752271023478993,5.755074761560239,16,23.368002113085673,total_return_%,23.368002113085673,0.04567482640903067,123368.00211308566,-39.275070486078356,1.0326072976894665,23.368002113085673,691.0,26.772793053545584
32,119,2.3684660530243136,4.681448690526213,9,22.695957293410917,total_return_%,22.695957293410917,0.031197008220542773,122695.95729341092,-64.52303417433723,1.036206227933002,22.695957293410917,1070.0,31.21495327102804
36,170,2.800068589511628,0.8182224845232464,144,22.118431884179056,total_return_%,22.118431884179056,0.03979355693454021,122118.43188417907,-32.81763799444207,1.0273153248833196,22.118431884179056,794.0,28.71536523929471
31,156,2.8796988955678864,2.7963307681557423,229,22.109690385621782,total_return_%,22.109690385621782,0.03728223916796902,122109.69038562178,-35.74857478296383,1.0324411756778153,22.109690385621782,889.0,27.44656917885264
30,194,2.9135145073304587,3.4196617618034737,296,21.595924982457525,total_return_%,21.595924982457525,0.040039433002417545,121595.92498245752,-26.122811950316706,1.0326211111649874,21.595924982457525,780.0,27.17948717948718
29,170,2.9071235185663515,5.306689572015407,200,21.578911764747176,total_return_%,21.578911764747176,0.03765782853790626,121578.91176474717,-44.245973923510526,1.0255484096371954,21.578911764747176,858.0,27.03962703962704
29,190,2.8227285137213047,2.3484767118094387,273,21.45115386209202,total_return_%,21.45115386209202,0.03889077325895395,121451.15386209202,-32.54542115196916,1.0280787111175431,21.45115386209202,798.0,27.94486215538847
34,167,1.9757469328611181,7.483476184642576,90,21.411810652602313,total_return_%,21.411810652602313,0.03361830851637003,121411.81065260232,-30.01241963725918,1.0347581797251355,21.411810652602313,823.0,35.236938031591734
28,199,1.810639919514065,4.1368400522249935,91,20.893170801638796,total_return_%,20.893170801638796,0.033108691961382,120893.1708016388,-27.113490664798633,1.0355333982042783,20.893170801638796,794.0,37.531486146095716
30,181,2.8341140998093923,2.533061955346507,285,20.51473209587251,total_return_%,20.51473209587251,0.037734818367794944,120514.7320958725,-41.801600557389975,1.0227311654377162,20.51473209587251,806.0,27.791563275434246
31,128,1.995838839202928,9.757530170357613,42,20.453415392215256,total_return_%,20.453415392215256,0.028479392073733328,120453.41539221526,-50.64424951903158,1.0391513662776874,20.453415392215256,1013.0,34.748272458045406
30,162,2.7657675099949386,1.0585874807900952,136,20.187451271584077,total_return_%,20.187451271584077,0.03571355100254662,120187.45127158407,-43.76174112461316,1.0262612097113941,20.187451271584077,867.0,28.835063437139564
32,205,1.8638900372842315,3.2666768318813983,4,19.15476168967738,total_return_%,19.15476168967738,0.03320817124360144,119154.76168967737,-34.948320119092045,1.0299838808029624,19.15476168967738,739.0,36.94181326116374
24,118,1.502717438551484,9.395062534199651,34,18.8749188065813,total_return_%,18.8749188065813,0.022481605836629334,118874.9188065813,-50.39093438475177,1.0260888354014617,18.8749188065813,1160.0,41.37931034482759
29,177,2.8771065027752716,1.532999314364433,212,18.481282175233904,total_return_%,18.481282175233904,0.034980484827064735,118481.28217523391,-44.585561338658465,1.0232897125714606,18.481282175233904,843.0,27.63938315539739
25,216,1.9266217283851779,7.134169381226202,79,18.279641155770896,total_return_%,18.279641155770896,0.03171317812823076,118279.64115577089,-32.866957945289535,1.0320309151530564,18.279641155770896,765.0,35.81699346405229
21,271,1.801911939364088,7.801090411318373,18,18.15755785937845,total_return_%,18.15755785937845,0.03171326434673132,118157.55785937844,-33.977108570339155,1.0317393239844284,18.15755785937845,739.0,37.34776725304466
29,189,2.8003541319076675,2.178488247970454,243,17.655169331159826,total_return_%,17.655169331159826,0.03475131372179447,117655.16933115982,-34.41470731853797,1.0223154207464114,17.655169331159826,799.0,28.035043804755944
30,111,2.26419307056903,6.932592004624272,44,16.346728061675186,total_return_%,16.346728061675186,0.024563493195508934,116346.7280616752,-48.93413499856665,1.0215424851835044,16.346728061675186,1157.0,31.892826274848744
38,299,1.9637926593266593,6.441202405454894,13,16.21460754403352,total_return_%,16.21460754403352,0.037746648984109496,116214.60754403351,-40.879897863814016,1.0352426798779888,16.21460754403352,542.0,35.608856088560884
27,191,2.9058764710951017,2.889664109785651,291,15.990783858547019,total_return_%,15.990783858547019,0.03292897265316386,115990.78385854702,-31.25200313436909,1.0225009214784684,15.990783858547019,822.0,27.128953771289538
28,202,2.7387033395969276,2.875465866148632,259,15.853287840993113,total_return_%,15.853287840993113,0.03288712541802553,115853.28784099311,-29.144728771283113,1.028349512061091,15.853287840993113,780.0,28.333333333333332
32,177,2.7324504201402084,5.812566373497798,176,15.613337773344792,total_return_%,15.613337773344792,0.032059049312092754,115613.3377733448,-41.597222262750776,1.0188142869389512,15.613337773344792,800.0,28.125
26,171,2.8481634183876703,2.736790133780594,109,14.8910813220835,total_return_%,14.8910813220835,0.03026033654492332,114891.0813220835,-50.19268328607651,1.023583570216178,14.8910813220835,885.0,27.45762711864407
27,181,2.928567661479284,1.7899544085966734,228,14.31840702797147,total_return_%,14.31840702797147,0.03131031199268015,114318.40702797148,-34.398035109734124,1.021021254338143,14.31840702797147,823.0,27.095990279465372
28,200,2.8604252156582066,2.46540618905454,268,14.202543416808243,total_return_%,14.202543416808243,0.03145727978007334,114202.54341680824,-32.998038787081775,1.0244871207409878,14.202543416808243,790.0,27.468354430379748
31,157,2.8023381141495767,3.2103496548424104,112,14.072677202124462,total_return_%,14.072677202124462,0.029170734711212187,114072.67720212445,-37.52796771208751,1.0220051065907483,14.072677202124462,887.0,27.73393461104848
33,176,2.497927246737232,6.649170444172519,12,13.722536515036898,total_return_%,13.722536515036898,0.028767788648358307,113722.53651503689,-35.28307160816265,1.0177903674363409,13.722536515036898,800.0,29.875
28,198,2.710749239992509,2.6905249289542166,270,13.32333582228169,total_return_%,13.32333582228169,0.029614011154360038,113323.33582228169,-24.634757807720653,1.0214157210491412,13.32333582228169,798.0,28.57142857142857
45,173,2.834341193449934,1.1132044290168437,167,12.920994942451912,total_return_%,12.920994942451912,0.031340131722745634,112920.99494245191,-27.824134356852916,1.0212945986876865,12.920994942451912,730.0,28.08219178082192
33,187,2.944896824845535,1.723130175923255,120,12.291911339472561,total_return_%,12.291911339472561,0.029808330397540946,112291.91133947257,-34.9693971788661,1.016518731064727,12.291911339472561,790.0,26.962025316455694
32,185,2.6847557529388033,2.6066626312146903,129,12.086011212169323,total_return_%,12.086011212169323,0.028338664579076203,112086.01121216932,-32.283308219605864,1.0159042054645613,12.086011212169323,781.0,28.681177976952625
29,187,1.3967871007261285,2.5338871068351043,239,12.008328973776461,total_return_%,12.008328973776461,0.020972490511294038,112008.32897377647,-30.85895445272191,1.0206983469452118,12.008328973776461,815.0,43.80368098159509
29,188,2.587810274220439,3.209060927870552,281,11.612595349423472,total_return_%,11.612595349423472,0.02684004765523124,111612.59534942347,-35.06965149490892,1.0152418552961158,11.612595349423472,805.0,29.316770186335404
29,188,2.8544038487299916,2.3023218767478064,251,11.56448630568101,total_return_%,11.56448630568101,0.028206508700064987,111564.48630568101,-38.35323228511312,1.0147253893855106,11.56448630568101,805.0,27.45341614906832
33,282,1.914935773252593,6.1867072664968275,58,9.40810942277448,total_return_%,9.40810942277448,0.024630049094190483,109408.10942277448,-27.78723737943345,1.0241396383714514,9.40810942277448,602.0,35.714285714285715
33,184,2.906027720819267,2.0808642972799296,145,9.343212434221426,total_return_%,9.343212434221426,0.026436582809466556,109343.21243422142,-36.06987562394708,1.01248200656521,9.343212434221426,780.0,27.17948717948718
32,179,2.370623276489888,2.0612417600463595,199,9.025934758792364,total_return_%,9.025934758792364,0.022963770171528577,109025.93475879235,-42.59076107178188,1.0110011690615999,9.025934758792364,796.0,31.281407035175878
37,154,2.9076484925143316,1.2936539785717025,118,8.53945672316665,total_return_%,8.53945672316665,0.024830742227624297,108539.45672316666,-30.00994439575697,1.0119724363258362,8.53945672316665,831.0,27.3164861612515
23,143,1.2559170474875818,8.62893982202812,45,8.055974620702777,total_return_%,8.055974620702777,0.013576288031219975,108055.97462070278,-32.40886170799101,1.0134536165743038,8.055974620702777,1065.0,45.539906103286384
28,199,2.1941367309859716,5.523686223593698,74,8.038192037041103,total_return_%,8.038192037041103,0.020894404580425113,108038.1920370411,-30.599323695076073,1.0140463646549411,8.038192037041103,790.0,32.53164556962025
34,157,2.8018306472830443,2.8853927087909312,165,7.774340756548148,total_return_%,7.774340756548148,0.023158560234255263,107774.34075654815,-52.04194035573339,1.0094120774039417,7.774340756548148,844.0,27.606635071090047
31,190,2.991255291729347,2.808161728337323,146,7.5696730813433755,total_return_%,7.5696730813433755,0.024484806421620018,107569.67308134338,-35.28538844571266,1.0099802756890799,7.5696730813433755,790.0,26.329113924050635
32,178,2.875008733041157,2.5327889751988955,143,6.90032611313578,total_return_%,6.90032611313578,0.023043711225129174,106900.32611313579,-58.7667484246037,1.0068133285351464,6.90032611313578,796.0,27.1356783919598
27,224,2.6096702139881596,5.125594687719099,64,6.061247057433494,total_return_%,6.061247057433494,0.02126433382170099,106061.2470574335,-25.326757968859837,1.0101795177595287,6.061247057433494,732.0,28.825136612021858
28,176,2.897875478339358,2.869381407292549,186,5.879156004462849,total_return_%,5.879156004462849,0.021493950377932343,105879.15600446284,-50.46239253857372,1.0071894860655592,5.879156004462849,848.0,26.88679245283019
40,205,2.194442231208154,6.843895962020394,57,5.277572664861285,total_return_%,5.277572664861285,0.018629748897733115,105277.57266486128,-37.4147726130543,1.008215395389515,5.277572664861285,682.0,32.40469208211144
32,185,2.94682203435901,2.4147186508965044,185,5.134575290936461,total_return_%,5.134575290936461,0.021430274687705524,105134.57529093645,-32.13631197013249,1.0069740030727006,5.134575290936461,781.0,26.632522407170296
20,252,1.5770565968891326,7.860550418875394,40,5.049440346748146,total_return_%,5.049440346748146,0.01425707124618573,105049.44034674815,-38.995046217692995,1.0092540278928233,5.049440346748146,779.0,39.92297817715019
33,175,2.8554521845437293,5.9739120900259,149,4.784701862011476,total_return_%,4.784701862011476,0.02032300748007304,104784.70186201147,-34.57644855212823,1.0061793965500698,4.784701862011476,795.0,26.91823899371069
26,169,2.6171010581518597,7.434117320429518,14,3.9909632636558,total_return_%,3.9909632636558,0.01756934719404262,103990.96326365581,-54.121443092253976,1.0045944371230282,3.9909632636558,897.0,28.539576365663322
32,169,2.9985829976708,0.8401324196418227,123,3.6213091491532623,total_return_%,3.6213091491532623,0.019745656458518,103621.30914915325,-41.15574233876562,1.0056495210052547,3.6213091491532623,836.0,26.794258373205743
31,191,2.638472562477351,1.9139373420670336,128,3.0079487669974814,total_return_%,3.0079487669974814,0.017217175498718505,103007.94876699749,-29.328760086519125,1.0043504060925847,3.0079487669974814,787.0,28.843710292249046
34,171,2.7181716251592247,2.8098192635278405,126,2.260006962747263,total_return_%,2.260006962747263,0.016614838970057836,102260.00696274725,-36.99224576090908,1.0032027813795221,2.260006962747263,814.0,28.132678132678134
26,199,1.7711501595426054,9.148912265256085,49,2.1415020983589717,total_return_%,2.1415020983589717,0.011500183319274599,102141.50209835896,-37.648184566322996,1.004140227314794,2.1415020983589717,814.0,36.977886977886975
58,195,2.717668942646595,6.578082834703982,10,1.526828997936902,total_return_%,1.526828997936902,0.01606419984828132,101526.8289979369,-33.29179101480355,1.00255292504136,1.526828997936902,644.0,27.795031055900623
31,190,2.759337268506663,3.0648170763948865,286,1.349584929162817,total_return_%,1.349584929162817,0.0156782811482572,101349.58492916283,-32.85229333962667,1.0019311488934441,1.349584929162817,791.0,27.686472819216185
31,121,1.3241370589472945,7.197681240063833,37,1.0226849262274351,total_return_%,1.0226849262274351,0.0076003208890782804,101022.68492622743,-34.14827668105666,1.0019132041506966,1.0226849262274351,1063.0,44.02634054562559
37,161,2.230696879329169,5.591635061636229,87,0.44596421219420534,total_return_%,0.44596421219420534,0.011794716684555498,100445.96421219422,-31.015935984034748,1.00085072473358,0.44596421219420534,806.0,31.88585607940447
30,164,2.8544879311039137,2.6591811874395472,215,-1.4454030344712376,total_return_%,-1.4454030344712376,0.012782288706920636,98554.59696552876,-57.680726607058034,0.9981712410429264,-1.4454030344712376,863.0,26.998841251448436
27,186,2.7276541830439833,3.0337915761070784,280,-1.480521282977254,total_return_%,-1.480521282977254,0.011986197944700914,98519.47871702275,-36.820236137535524,0.9973822693825339,-1.480521282977254,822.0,27.85888077858881
31,157,2.752937665669446,2.483010070500565,124,-2.086225619991422,total_return_%,-2.086225619991422,0.011587282512994882,97913.77438000857,-37.860115840723,0.9966023908683896,-2.086225619991422,887.0,27.73393461104848
29,164,2.9338848611310464,3.5241031023680778,235,-2.6128689735319677,total_return_%,-2.6128689735319677,0.011771358573592428,97387.13102646804,-42.282471887787295,0.9957339081183656,-2.6128689735319677,866.0,26.32794457274827
35,177,1.9734492842048792,3.755153816329037,62,-3.263341271378728,total_return_%,-3.263341271378728,0.005645363514812015,96736.65872862127,-26.341518807380382,0.9941019359606176,-3.263341271378728,772.0,34.58549222797927
32,158,2.8335261134595977,2.9989240321389437,196,-5.270263423163579,total_return_%,-5.270263423163579,0.008113866832012628,94729.73657683643,-46.28706894906668,0.9912488670056838,-5.270263423163579,875.0,26.971428571428575
25,195,1.8350238534920005,4.342147143338151,66,-5.756625402313443,total_return_%,-5.756625402313443,0.0021300378326151326,94243.37459768656,-38.991223753872575,0.9889553508373325,-5.756625402313443,837.0,36.081242532855434
28,178,2.820472776772487,1.9870811704236366,236,-6.170358907175144,total_return_%,-6.170358907175144,0.006777456167442228,93829.64109282485,-49.67449735428554,0.9914768815160514,-6.170358907175144,850.0,27.176470588235297
27,178,2.8497877832114384,1.87301974996109,298,-6.8584423315960485,total_return_%,-6.8584423315960485,0.006134942995795475,93141.55766840396,-45.07204867957908,0.9899094228795208,-6.8584423315960485,861.0,27.06155632984901
22,290,2.9312640661491187,8.17977480710638,8,-6.978936443319617,total_return_%,-6.978936443319617,0.004451453997043281,93021.06355668038,-32.241554478739474,0.9880726166757049,-6.978936443319617,710.0,25.915492957746476
38,158,1.8817643306259721,5.868753634913341,46,-8.643638329141668,total_return_%,-8.643638329141668,-0.0016786199847916372,91356.36167085833,-33.00527342078811,0.9824913900228079,-8.643638329141668,814.0,35.25798525798526
24,162,2.964997508138265,1.6085054418730707,225,-9.236671442833055,total_return_%,-9.236671442833055,0.004728845039177461,90763.32855716694,-49.28235516054341,0.9846313030753328,-9.236671442833055,942.0,26.2208067940552
36,204,2.8719724839857204,6.012705693177319,77,-10.473993122040104,total_return_%,-10.473993122040104,-0.0014453377170495732,89526.0068779599,-39.93699282440383,0.9801268583322063,-10.473993122040104,701.0,26.24821683309558
45,128,1.5842892970704363,3.980437511290071,5,-10.5088741807031,total_return_%,-10.5088741807031,-0.003951129726757983,89491.1258192969,-31.39239851921235,0.9781387703878437,-10.5088741807031,932.0,39.48497854077253
34,211,2.271879101579542,5.784529955953092,54,-10.525485903974497,total_return_%,-10.525485903974497,-0.0042311782987760095,89474.51409602551,-41.445618467173794,0.9784807683782957,-10.525485903974497,713.0,30.995792426367462
29,149,1.7167805695810838,6.19658802198643,25,-10.715720221096436,total_return_%,-10.715720221096436,-0.0034930747039490944,89284.27977890357,-33.229499873097325,0.9817694239143736,-10.715720221096436,938.0,37.3134328358209
37,182,1.990657664164607,4.703930507012392,55,-10.879560748551743,total_return_%,-10.879560748551743,-0.0051940128137001555,89120.43925144826,-53.42996858006606,0.9841717241479006,-10.879560748551743,760.0,33.94736842105263
30,154,2.8210957924947757,1.4332189750041144,148,-11.005754922563082,total_return_%,-11.005754922563082,0.001441672207155782,88994.24507743692,-44.73602649766413,0.9849461979804773,-11.005754922563082,908.0,27.20264317180617
28,183,2.850513564655472,2.474868797477877,246,-11.263394957707174,total_return_%,-11.263394957707174,-0.0002390887545181996,88736.60504229282,-38.60396544306033,0.9817585488938602,-11.263394957707174,819.0,26.73992673992674
29,152,2.0993130846743937,2.367952674865237,41,-11.266699224272703,total_return_%,-11.266699224272703,-0.0023624368562926525,88733.3007757273,-47.39533799401553,0.9801573712809583,-11.266699224272703,925.0,33.189189189189186
30,192,2.8099968069331105,2.433123814930329,257,-11.566936013418639,total_return_%,-11.566936013418639,-0.00158003127193139,88433.06398658136,-42.669804779600184,0.9834191652608395,-11.566936013418639,783.0,26.947637292464876
28,178,2.999149958184713,2.424778684079389,209,-12.225483718470699,total_return_%,-12.225483718470699,-0.000304376310326242,87774.5162815293,-50.65089651899166,0.9828379243998451,-12.225483718470699,848.0,25.707547169811324
27,167,2.4145197924533184,4.647744085322191,69,-13.50994896364921,total_return_%,-13.50994896364921,-0.0042639547558456885,86490.0510363508,-43.24809547089716,0.9770116627446234,-13.50994896364921,887.0,29.763246899661784
28,179,2.7129655003180586,3.1101417656251904,294,-13.780454501540518,total_return_%,-13.780454501540518,-0.0042255056496700565,86219.54549845948,-48.998267491166835,0.9779436707030226,-13.780454501540518,832.0,27.524038461538463
55,237,2.3404091819109865,3.9191700592121563,70,-13.959745367105835,total_return_%,-13.959745367105835,-0.014903354439844177,86040.25463289417,-40.074367810755895,0.9656109657830172,-13.959745367105835,566.0,30.212014134275616
41,169,2.850383203372948,2.0332531286738615,184,-14.552457587067135,total_return_%,-14.552457587067135,-0.006338027901285681,85447.54241293286,-42.38347988669429,0.9750672078452339,-14.552457587067135,760.0,26.710526315789473
29,137,1.8247382562512806,8.405315447892233,35,-14.793700798669718,total_return_%,-14.793700798669718,-0.006835777878824919,85206.29920133029,-51.13126875329215,0.9716157637159414,-14.793700798669718,1004.0,35.657370517928285
23,165,2.8832197568022795,3.080089861965808,108,-15.825821737705203,total_return_%,-15.825821737705203,-0.0035429717742258837,84174.1782622948,-54.70178789094273,0.9786193698963527,-15.825821737705203,958.0,26.304801670146137
30,192,2.103423186276288,5.194220360938706,78,-16.83886404625834,total_return_%,-16.83886404625834,-0.013041005014521464,83161.13595374166,-36.443148774705925,0.9688061560014223,-16.83886404625834,784.0,32.39795918367347
25,170,1.8631275789128179,4.765659416083895,75,-16.92456068056848,total_return_%,-16.92456068056848,-0.011093290555242106,83075.43931943152,-45.87086377227284,0.969368922039251,-16.92456068056848,909.0,35.203520352035206
52,238,2.2093033455055195,5.212392465612285,15,-17.15315077937528,total_return_%,-17.15315077937528,-0.021210977022406655,82846.84922062472,-44.741145581242215,0.958390049570271,-17.15315077937528,585.0,31.11111111111111
29,180,1.853353159744071,1.711909087338808,183,-17.99016337841415,total_return_%,-17.99016337841415,-0.014721079360431759,82009.83662158586,-34.779651682680715,0.965986113198206,-17.99016337841415,825.0,35.75757575757576
31,133,2.9877482290841124,4.872625361434239,95,-18.86463341544664,total_return_%,-18.86463341544664,-0.005952502090326464,81135.36658455335,-49.35782249786808,0.9716113160843408,-18.86463341544664,1003.0,25.423728813559322
24,160,2.967794397502894,2.5578437935330123,219,-19.04822079959808,total_return_%,-19.04822079959808,-0.007425014124269475,80951.77920040191,-43.03299708111026,0.9711618648416113,-19.04822079959808,949.0,25.71127502634352
32,167,2.889282316642357,0.5185913140323525,172,-19.524129217439214,total_return_%,-19.524129217439214,-0.009960850206277476,80475.87078256079,-46.438606962755046,0.967174328582968,-19.524129217439214,843.0,27.402135231316727
33,163,2.8751002416490317,2.6224824156980175,166,-19.901871937923122,total_return_%,-19.901871937923122,-0.01223610273127113,80098.12806207688,-32.15804581853588,0.9653334814404877,-19.901871937923122,835.0,26.22754491017964
39,163,2.297267490251473,4.38593294904438,59,-19.994117530025967,total_return_%,-19.994117530025967,-0.016440171274911177,80005.88246997404,-32.278763667681396,0.957465257951126,-19.994117530025967,798.0,30.576441102756892
60,170,2.804715675197806,0.8997967075713599,134,-20.064314232366833,total_return_%,-20.064314232366833,-0.017530601132555557,79935.68576763317,-59.61797551663165,0.971340001241898,-20.064314232366833,706.0,27.19546742209632
26,159,2.7876756027534535,2.4640696683404615,107,-22.65646285555113,total_return_%,-22.65646285555113,-0.013429080578350681,77343.53714444887,-50.42888915413932,0.9681610195998229,-22.65646285555113,940.0,26.80851063829787
30,198,2.8681597061749122,2.488913995310352,290,-22.708612911744495,total_return_%,-22.708612911744495,-0.01872638341182742,77291.3870882555,-35.9366038541731,0.9555697073176984,-22.708612911744495,781.0,26.12035851472471
28,184,2.767739463271858,1.7220828083397386,256,-23.559414241680564,total_return_%,-23.559414241680564,-0.01911956270786743,76440.58575831943,-42.7553176781042,0.956293059356635,-23.559414241680564,815.0,26.993865030674847
29,143,2.0494018058435493,2.8910222086472377,24,-23.749807765757758,total_return_%,-23.749807765757758,-0.017311706880555975,76250.19223424225,-36.92399535514489,0.9559465148039101,-23.749807765757758,984.0,33.13008130081301
44,242,1.041168988591605,9.714143595538946,2,-25.27410250203158,total_return_%,-25.27410250203158,-0.04303490175342546,74725.89749796841,-40.59893296549292,0.9130735925373703,-25.27410250203158,604.0,47.51655629139073
